@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:51:46.997,"REPORT RequestId: c5d6643a-151f-4ac6-96be-005e172fb710	Duration: 4101.45 ms	Billed Duration: 4102 ms	Memory Size: 1024 MB	Max Memory Used: 496 MB	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,496000000,4101.45
2025-05-14 05:51:46.991,"REPORT RequestId: 7fb46060-bdaa-46f6-8a28-28e1080c0ad8	Duration: 4085.80 ms	Billed Duration: 4086 ms	Memory Size: 1024 MB	Max Memory Used: 485 MB	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,485000000,4085.8
2025-05-14 05:51:46.879,"REPORT RequestId: 3bc34a97-1f8f-45a6-a578-416518708755	Duration: 4016.84 ms	Billed Duration: 4017 ms	Memory Size: 1024 MB	Max Memory Used: 488 MB	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,488000000,4016.84
2025-05-14 05:51:44.769,"REPORT RequestId: d109f36d-1c2d-44f9-ae5c-0623f6e6aba3	Duration: 3276.56 ms	Billed Duration: 3277 ms	Memory Size: 1024 MB	Max Memory Used: 596 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,596000000,3276.56
2025-05-14 05:51:42.803,"REPORT RequestId: 3c896318-e34b-4e88-90c5-1bbdfdef8002	Duration: 3643.32 ms	Billed Duration: 3644 ms	Memory Size: 1024 MB	Max Memory Used: 490 MB	
",2025/05/14/[$LATEST]1a4d6471a29044369e44b2a5d30ebb4a,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,490000000,3643.32
2025-05-14 05:51:42.799,"REPORT RequestId: 1cd931bb-02c6-43c3-bf74-f3f2d90388de	Duration: 3753.21 ms	Billed Duration: 3754 ms	Memory Size: 1024 MB	Max Memory Used: 488 MB	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,488000000,3753.21
2025-05-14 05:51:42.776,"REPORT RequestId: 232a101b-1a3e-4666-8796-b3610037b9d7	Duration: 3723.62 ms	Billed Duration: 3724 ms	Memory Size: 1024 MB	Max Memory Used: 482 MB	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,482000000,3723.62
2025-05-14 05:51:42.733,"REPORT RequestId: 9e43fe91-c4af-4d1b-8ecc-4e17b3127b07	Duration: 3666.94 ms	Billed Duration: 3667 ms	Memory Size: 1024 MB	Max Memory Used: 485 MB	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,485000000,3666.94
2025-05-14 05:51:41.387,"REPORT RequestId: 95a2010a-6a49-4688-8861-03eb37c62ceb	Duration: 3533.10 ms	Billed Duration: 3534 ms	Memory Size: 1024 MB	Max Memory Used: 594 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,594000000,3533.1
2025-05-14 05:51:39.044,"REPORT RequestId: 813faafc-5f0b-45eb-8ff2-aebfa2356a8b	Duration: 4083.52 ms	Billed Duration: 4084 ms	Memory Size: 1024 MB	Max Memory Used: 478 MB	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,478000000,4083.52
2025-05-14 05:51:38.965,"REPORT RequestId: cd7419f6-e1c9-44c1-ba16-88e5084b03aa	Duration: 4067.79 ms	Billed Duration: 4068 ms	Memory Size: 1024 MB	Max Memory Used: 473 MB	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,473000000,4067.79
2025-05-14 05:51:38.953,"REPORT RequestId: ed8af8bd-25f2-4fce-945f-77750b4ba4bb	Duration: 4036.09 ms	Billed Duration: 4037 ms	Memory Size: 1024 MB	Max Memory Used: 480 MB	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,480000000,4036.09
2025-05-14 05:51:38.944,"REPORT RequestId: 1be19bc2-db16-479a-b53d-6cabcd6b54c0	Duration: 4056.92 ms	Billed Duration: 4057 ms	Memory Size: 1024 MB	Max Memory Used: 490 MB	
",2025/05/14/[$LATEST]1a4d6471a29044369e44b2a5d30ebb4a,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,490000000,4056.92
2025-05-14 05:51:37.748,"REPORT RequestId: b27b9c01-f150-4ad8-be42-e392f46854e7	Duration: 4024.53 ms	Billed Duration: 4025 ms	Memory Size: 1024 MB	Max Memory Used: 588 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,588000000,4024.53
2025-05-14 05:51:34.863,"REPORT RequestId: c4069599-633f-493c-9d6a-044e474e4017	Duration: 3648.86 ms	Billed Duration: 3649 ms	Memory Size: 1024 MB	Max Memory Used: 427 MB	
",2025/05/14/[$LATEST]1a4d6471a29044369e44b2a5d30ebb4a,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,427000000,3648.86
2025-05-14 05:51:34.820,"REPORT RequestId: 7595159b-5e2a-4cfb-a02f-495005b47305	Duration: 3654.05 ms	Billed Duration: 3655 ms	Memory Size: 1024 MB	Max Memory Used: 419 MB	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,419000000,3654.05
2025-05-14 05:51:34.817,"REPORT RequestId: f9bf84d4-9673-433a-a5c8-947d066d27fc	Duration: 3648.02 ms	Billed Duration: 3649 ms	Memory Size: 1024 MB	Max Memory Used: 426 MB	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,426000000,3648.02
2025-05-14 05:51:34.785,"REPORT RequestId: e712d334-89d4-41a8-9753-4105b8f74535	Duration: 3620.40 ms	Billed Duration: 3621 ms	Memory Size: 1024 MB	Max Memory Used: 415 MB	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,415000000,3620.4
2025-05-14 05:51:33.527,"REPORT RequestId: 010d548a-0b40-488b-8320-2856cbd46005	Duration: 3404.62 ms	Billed Duration: 3405 ms	Memory Size: 1024 MB	Max Memory Used: 491 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,491000000,3404.62
2025-05-14 05:51:31.137,"REPORT RequestId: ed5f4b4e-763b-4717-8a9a-bc5241179d50	Duration: 4229.66 ms	Billed Duration: 4749 ms	Memory Size: 1024 MB	Max Memory Used: 361 MB	Init Duration: 518.79 ms	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,361000000,4229.66
2025-05-14 05:51:31.079,"REPORT RequestId: efc99355-a7ef-4552-b965-ffa9600cdfdf	Duration: 4184.27 ms	Billed Duration: 4699 ms	Memory Size: 1024 MB	Max Memory Used: 351 MB	Init Duration: 514.50 ms	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,351000000,4184.27
2025-05-14 05:51:31.051,"REPORT RequestId: d4e33c14-139a-4037-883f-06bcd5aa97ba	Duration: 4163.87 ms	Billed Duration: 4681 ms	Memory Size: 1024 MB	Max Memory Used: 362 MB	Init Duration: 516.47 ms	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,362000000,4163.87
2025-05-14 05:51:31.045,"REPORT RequestId: 85a41926-8bb6-4850-a818-d9f605aaaec8	Duration: 4170.64 ms	Billed Duration: 4671 ms	Memory Size: 1024 MB	Max Memory Used: 358 MB	Init Duration: 500.13 ms	
",2025/05/14/[$LATEST]1a4d6471a29044369e44b2a5d30ebb4a,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,358000000,4170.64
2025-05-14 05:51:30.010,"REPORT RequestId: a2988d0f-3782-43e0-9514-1295e828770b	Duration: 4018.22 ms	Billed Duration: 4019 ms	Memory Size: 1024 MB	Max Memory Used: 489 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,489000000,4018.22
