@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:50:20.967,"REPORT RequestId: 1c4f5515-7d7a-47d4-96b8-408cc599f629	Duration: 3241.67 ms	Billed Duration: 3242 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3241.67
2025-05-14 05:50:20.231,"REPORT RequestId: 6900850d-0d6d-47be-9e7e-e7f2c5c0ef10	Duration: 3314.17 ms	Billed Duration: 3315 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3314.17
2025-05-14 05:50:19.291,"REPORT RequestId: e454c38e-5d5c-4d92-84fc-7456432807bd	Duration: 3393.26 ms	Billed Duration: 3394 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3393.26
2025-05-14 05:50:19.063,"REPORT RequestId: dd48a5a9-798a-4e1b-9921-14b51d6cbee2	Duration: 3192.07 ms	Billed Duration: 3193 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3192.07
2025-05-14 05:50:19.060,"REPORT RequestId: 599be877-31c6-43e4-9b6f-8c2fbd7067f6	Duration: 3265.39 ms	Billed Duration: 3266 ms	Memory Size: 1024 MB	Max Memory Used: 319 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,319000000,3265.39
2025-05-14 05:50:17.622,"REPORT RequestId: aa80a57b-333c-47b4-9354-59cedccbe5cf	Duration: 3261.87 ms	Billed Duration: 3262 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3261.87
2025-05-14 05:50:16.791,"REPORT RequestId: 730e221e-36b3-425f-b766-793850965e6f	Duration: 3248.76 ms	Billed Duration: 3249 ms	Memory Size: 1024 MB	Max Memory Used: 318 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,318000000,3248.76
2025-05-14 05:50:15.783,"REPORT RequestId: 72b16c44-c291-4760-b21b-b363297f9f96	Duration: 3309.97 ms	Billed Duration: 3310 ms	Memory Size: 1024 MB	Max Memory Used: 319 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,319000000,3309.97
2025-05-14 05:50:15.759,"REPORT RequestId: 678e9f49-d2bf-4633-8fc8-3f6e4e89f9e5	Duration: 3283.90 ms	Billed Duration: 3284 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3283.9
2025-05-14 05:50:15.629,"REPORT RequestId: 6cf992c1-60b7-40be-9071-070f2ac85c61	Duration: 3207.13 ms	Billed Duration: 3208 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3207.13
